timestep_time,vehicle_CO,vehicle_CO2,vehicle_HC,vehicle_NOx,vehicle_PMx,vehicle_angle,vehicle_eclass,vehicle_electricity,vehicle_fuel,vehicle_id,vehicle_lane,vehicle_noise,vehicle_pos,vehicle_route,vehicle_speed,vehicle_type,vehicle_waiting,vehicle_x,vehicle_y
258.0,0.0,0.0,0.0,0.0,0.0,292.42,HBEFA3/PC_G_EU4,0.0,0.0,veh2,478889482#0_0,63.86,55.35,!veh2!var#1,13.69,veh_passenger,0.0,20990.09,25578.12
259.0,0.0,0.0,0.0,0.0,0.0,289.72,HBEFA3/PC_G_EU4,0.0,0.0,veh2,478889482#0_0,63.77,68.81,!veh2!var#1,13.47,veh_passenger,0.0,20977.56,25583.04
260.0,0.0,0.0,0.0,0.0,0.0,283.42,HBEFA3/PC_G_EU4,0.0,0.0,veh2,478889482#0_0,63.1,81.88,!veh2!var#1,13.07,veh_passenger,0.0,20965.0,25586.58
261.0,5.97,2704.35,0.09,0.89,0.02,280.24,HBEFA3/PC_G_EU4,0.0,1.16,veh2,478889482#0_0,64.38,95.07,!veh2!var#1,13.19,veh_passenger,0.0,20952.05,25589.07
262.0,51.09,5131.98,0.35,2.02,0.08,275.8,HBEFA3/PC_G_EU4,0.0,2.21,veh2,478889482#0_0,66.7,109.02,!veh2!var#1,13.96,veh_passenger,0.0,20938.17,25590.48
263.0,0.0,0.0,0.0,0.0,0.0,271.37,HBEFA3/PC_G_EU4,0.0,0.0,veh2,478889482#0_0,63.26,122.5,!veh2!var#1,13.47,veh_passenger,0.0,20924.71,25591.04
264.0,0.0,0.0,0.0,0.0,0.0,271.41,HBEFA3/PC_G_EU4,0.0,0.0,veh2,478889482#0_0,63.02,135.54,!veh2!var#1,13.04,veh_passenger,0.0,20911.68,25591.36
265.0,0.0,2366.85,0.05,0.74,0.01,271.39,HBEFA3/PC_G_EU4,0.0,1.02,veh2,478889482#0_0,64.06,148.61,!veh2!var#1,13.07,veh_passenger,0.0,20898.61,25591.68
266.0,12.38,3047.87,0.13,1.05,0.03,271.36,HBEFA3/PC_G_EU4,0.0,1.31,veh2,478889482#0_0,64.7,161.9,!veh2!var#1,13.29,veh_passenger,0.0,20885.32,25591.99
267.0,2.4,2590.06,0.07,0.84,0.02,271.43,HBEFA3/PC_G_EU4,0.0,1.11,veh2,:37976908_0_0,64.41,13.07,!veh2!var#1,13.37,veh_passenger,0.0,20871.95,25592.33
268.0,0.0,0.0,0.0,0.0,0.0,271.44,HBEFA3/PC_G_EU4,0.0,0.0,veh2,478889482#7_0,62.7,11.53,!veh2!var#1,12.85,veh_passenger,0.0,20859.1,25592.64
269.0,42.68,4585.87,0.3,1.77,0.07,271.44,HBEFA3/PC_G_EU4,0.0,1.97,veh2,478889482#7_0,66.05,25.03,!veh2!var#1,13.5,veh_passenger,0.0,20845.61,25592.98
270.0,0.0,0.0,0.0,0.0,0.0,271.44,HBEFA3/PC_G_EU4,0.0,0.0,veh2,478889482#7_0,62.4,37.85,!veh2!var#1,12.82,veh_passenger,0.0,20832.79,25593.31
271.0,27.03,3744.98,0.21,1.38,0.05,271.44,HBEFA3/PC_G_EU4,0.0,1.61,veh2,478889482#7_0,65.23,51.1,!veh2!var#1,13.24,veh_passenger,0.0,20819.55,25593.64
272.0,21.1,3568.41,0.18,1.29,0.04,271.44,HBEFA3/PC_G_EU4,0.0,1.53,veh2,478889482#7_0,65.27,64.7,!veh2!var#1,13.6,veh_passenger,0.0,20805.96,25593.98
273.0,23.0,3778.0,0.19,1.38,0.05,271.44,HBEFA3/PC_G_EU4,0.0,1.62,veh2,478889482#7_0,65.63,78.69,!veh2!var#1,13.99,veh_passenger,0.0,20791.97,25594.33
274.0,0.0,0.0,0.0,0.0,0.0,271.44,HBEFA3/PC_G_EU4,0.0,0.0,veh2,478889482#7_0,63.55,92.3,!veh2!var#1,13.61,veh_passenger,0.0,20778.37,25594.68
275.0,23.29,3796.1,0.19,1.39,0.05,271.47,HBEFA3/PC_G_EU4,0.0,1.63,veh2,:37976911_0_0,65.65,7.93,!veh2!var#1,14.01,veh_passenger,0.0,20764.37,25595.03
276.0,0.0,0.0,0.0,0.0,0.0,271.51,HBEFA3/PC_G_EU4,0.0,0.0,veh2,478889482#9_0,62.59,6.77,!veh2!var#1,13.24,veh_passenger,0.0,20751.13,25595.38
277.0,8.94,2921.68,0.11,0.99,0.03,271.51,HBEFA3/PC_G_EU4,0.0,1.26,veh2,478889482#9_0,64.68,20.19,!veh2!var#1,13.42,veh_passenger,0.0,20737.72,25595.73
278.0,0.08,2509.78,0.06,0.79,0.02,271.51,HBEFA3/PC_G_EU4,0.0,1.08,veh2,478889482#9_0,64.42,33.67,!veh2!var#1,13.48,veh_passenger,0.0,20724.24,25596.09
279.0,0.0,2365.36,0.04,0.73,0.01,271.51,HBEFA3/PC_G_EU4,0.0,1.02,veh2,478889482#9_0,64.33,47.16,!veh2!var#1,13.5,veh_passenger,0.0,20710.75,25596.44
280.0,0.0,0.0,0.0,0.0,0.0,271.5,HBEFA3/PC_G_EU4,0.0,0.0,veh2,478889482#9_0,63.7,60.46,!veh2!var#1,13.3,veh_passenger,0.0,20697.46,25596.79
281.0,43.2,4749.26,0.31,1.84,0.07,271.5,HBEFA3/PC_G_EU4,0.0,2.04,veh2,478889482#9_0,66.38,74.42,!veh2!var#1,13.96,veh_passenger,0.0,20683.51,25597.16
282.0,0.0,0.0,0.0,0.0,0.0,271.5,HBEFA3/PC_G_EU4,0.0,0.0,veh2,478889482#9_0,62.97,87.78,!veh2!var#1,13.36,veh_passenger,0.0,20670.15,25597.51
283.0,0.0,0.0,0.0,0.0,0.0,271.5,HBEFA3/PC_G_EU4,0.0,0.0,veh2,:37976913_5_0,62.59,0.46,!veh2!var#1,12.8,veh_passenger,0.0,20657.36,25597.84
284.0,3.54,2480.56,0.07,0.8,0.02,271.5,HBEFA3/PC_G_EU4,0.0,1.07,veh2,:37976913_5_0,64.01,13.33,!veh2!var#1,12.87,veh_passenger,0.0,20644.5,25598.18
285.0,61.41,5579.19,0.41,2.24,0.1,271.5,HBEFA3/PC_G_EU4,0.0,2.4,veh2,734614431#0_0,67.03,12.57,!veh2!var#1,13.77,veh_passenger,0.0,20630.73,25598.53
286.0,0.0,0.0,0.0,0.0,0.0,271.5,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734614431#0_0,62.36,25.56,!veh2!var#1,12.99,veh_passenger,0.0,20617.74,25598.87
287.0,29.11,3911.58,0.22,1.46,0.05,271.35,HBEFA3/PC_G_EU4,0.0,1.68,veh2,734614431#0_0,65.46,39.02,!veh2!var#1,13.45,veh_passenger,0.0,20604.3,25599.2
288.0,0.0,0.0,0.0,0.0,0.0,271.35,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734614431#0_0,62.41,51.81,!veh2!var#1,12.79,veh_passenger,0.0,20591.51,25599.5
289.0,3.6,2480.76,0.07,0.8,0.02,271.35,HBEFA3/PC_G_EU4,0.0,1.07,veh2,734614431#0_0,64.01,64.67,!veh2!var#1,12.86,veh_passenger,0.0,20578.65,25599.8
290.0,72.92,6181.23,0.48,2.52,0.11,271.35,HBEFA3/PC_G_EU4,0.0,2.66,veh2,734614431#0_0,67.62,78.59,!veh2!var#1,13.92,veh_passenger,0.0,20564.74,25600.13
291.0,0.0,0.0,0.0,0.0,0.0,271.35,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734614431#0_0,63.61,92.16,!veh2!var#1,13.58,veh_passenger,0.0,20551.16,25600.45
292.0,0.0,0.0,0.0,0.0,0.0,271.35,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734614431#0_0,62.92,105.24,!veh2!var#1,13.08,veh_passenger,0.0,20538.09,25600.76
293.0,0.0,0.0,0.0,0.0,0.0,271.43,HBEFA3/PC_G_EU4,0.0,0.0,veh2,:37976917_1_0,63.95,10.35,!veh2!var#1,13.06,veh_passenger,0.0,20525.03,25601.08
294.0,0.0,0.0,0.0,0.0,0.0,271.54,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734614431#3_0,63.22,8.75,!veh2!var#1,12.81,veh_passenger,0.0,20512.22,25601.42
295.0,56.66,5311.23,0.38,2.11,0.09,271.54,HBEFA3/PC_G_EU4,0.0,2.28,veh2,734614431#3_0,66.75,22.4,!veh2!var#1,13.65,veh_passenger,0.0,20498.58,25601.78
296.0,0.0,0.0,0.0,0.0,0.0,271.54,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734614431#3_0,64.35,36.04,!veh2!var#1,13.64,veh_passenger,0.0,20484.95,25602.15
297.0,0.0,0.0,0.0,0.0,0.0,271.54,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734614431#3_0,63.19,49.25,!veh2!var#1,13.22,veh_passenger,0.0,20471.74,25602.5
298.0,3.84,2642.53,0.08,0.86,0.02,271.54,HBEFA3/PC_G_EU4,0.0,1.14,veh2,734614431#3_0,64.42,62.57,!veh2!var#1,13.32,veh_passenger,0.0,20458.42,25602.86
299.0,0.0,0.0,0.0,0.0,0.0,271.54,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734614431#3_0,64.13,75.88,!veh2!var#1,13.31,veh_passenger,0.0,20445.12,25603.22
300.0,18.27,3438.71,0.16,1.23,0.04,271.54,HBEFA3/PC_G_EU4,0.0,1.48,veh2,734614431#3_0,65.18,89.5,!veh2!var#1,13.62,veh_passenger,0.0,20431.5,25603.59
301.0,0.0,0.0,0.0,0.0,0.0,271.54,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734614431#3_0,62.08,102.28,!veh2!var#1,12.77,veh_passenger,0.0,20418.73,25603.93
302.0,76.91,6365.37,0.5,2.6,0.12,271.54,HBEFA3/PC_G_EU4,0.0,2.74,veh2,734614431#3_0,67.78,116.16,!veh2!var#1,13.89,veh_passenger,0.0,20404.85,25604.3
303.0,0.0,0.0,0.0,0.0,0.0,271.54,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734614431#3_0,63.85,129.8,!veh2!var#1,13.64,veh_passenger,0.0,20391.22,25604.67
304.0,0.0,2551.27,0.05,0.81,0.02,271.57,HBEFA3/PC_G_EU4,0.0,1.1,veh2,734614431#3_0,64.59,143.51,!veh2!var#1,13.7,veh_passenger,0.0,20377.52,25605.04
305.0,0.0,0.0,0.0,0.0,0.0,271.57,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734614431#3_0,61.84,156.23,!veh2!var#1,12.72,veh_passenger,0.0,20364.8,25605.39
306.0,66.61,5810.27,0.44,2.35,0.1,271.52,HBEFA3/PC_G_EU4,0.0,2.5,veh2,734614431#3_0,67.22,169.93,!veh2!var#1,13.7,veh_passenger,0.0,20351.1,25605.75
307.0,0.0,0.0,0.0,0.0,0.0,271.55,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734614431#3_0,62.97,183.12,!veh2!var#1,13.18,veh_passenger,0.0,20337.92,25606.11
308.0,0.0,0.0,0.0,0.0,0.0,271.55,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734614431#3_0,63.19,196.01,!veh2!var#1,12.89,veh_passenger,0.0,20325.04,25606.46
309.0,48.02,4879.85,0.33,1.91,0.08,271.55,HBEFA3/PC_G_EU4,0.0,2.1,veh2,734614431#3_0,66.35,209.62,!veh2!var#1,13.61,veh_passenger,0.0,20311.43,25606.82
310.0,17.69,3502.42,0.16,1.25,0.04,271.55,HBEFA3/PC_G_EU4,0.0,1.51,veh2,734614431#3_0,65.39,223.55,!veh2!var#1,13.93,veh_passenger,0.0,20297.5,25607.2
311.0,0.0,0.0,0.0,0.0,0.0,271.55,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734614431#3_0,63.64,237.15,!veh2!var#1,13.6,veh_passenger,0.0,20283.91,25607.57
312.0,0.0,0.0,0.0,0.0,0.0,271.55,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734614431#3_0,60.76,249.31,!veh2!var#1,12.16,veh_passenger,0.0,20271.76,25607.9
313.0,0.0,0.0,0.0,0.0,0.0,271.55,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734614431#3_0,53.88,257.08,!veh2!var#1,7.78,veh_passenger,0.0,20263.99,25608.1
314.0,141.77,8088.39,0.84,3.51,0.17,271.53,HBEFA3/PC_G_EU4,0.0,3.48,veh2,:37976919_1_0,70.3,6.16,!veh2!var#1,10.06,veh_passenger,0.0,20253.93,25608.37
315.0,115.86,7554.06,0.71,3.22,0.15,271.53,HBEFA3/PC_G_EU4,0.0,3.25,veh2,256998522#0_0,68.99,3.38,!veh2!var#1,11.8,veh_passenger,0.0,20242.13,25608.69
316.0,126.18,8670.93,0.78,3.7,0.18,271.54,HBEFA3/PC_G_EU4,0.0,3.73,veh2,256998522#0_0,70.11,16.98,!veh2!var#1,13.6,veh_passenger,0.0,20228.54,25609.05
317.0,54.42,5420.49,0.38,2.15,0.09,271.54,HBEFA3/PC_G_EU4,0.0,2.33,veh2,256998522#0_0,67.1,31.38,!veh2!var#1,14.4,veh_passenger,0.0,20214.14,25609.44
318.0,0.0,0.0,0.0,0.0,0.0,271.54,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998522#0_0,63.87,45.41,!veh2!var#1,14.03,veh_passenger,0.0,20200.12,25609.82
319.0,0.0,0.0,0.0,0.0,0.0,271.54,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998522#0_0,63.06,58.85,!veh2!var#1,13.44,veh_passenger,0.0,20186.68,25610.18
320.0,46.1,4943.88,0.33,1.93,0.08,271.54,HBEFA3/PC_G_EU4,0.0,2.13,veh2,256998522#0_0,66.61,72.99,!veh2!var#1,14.14,veh_passenger,0.0,20172.55,25610.56
321.0,0.0,0.0,0.0,0.0,0.0,271.54,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998522#0_0,63.75,86.79,!veh2!var#1,13.79,veh_passenger,0.0,20158.76,25610.93
322.0,0.0,0.0,0.0,0.0,0.0,271.54,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998522#0_0,63.26,100.14,!veh2!var#1,13.36,veh_passenger,0.0,20145.41,25611.28
323.0,20.08,3550.32,0.17,1.28,0.04,270.84,HBEFA3/PC_G_EU4,0.0,1.53,veh2,256998522#0_0,65.31,113.85,!veh2!var#1,13.7,veh_passenger,0.0,20131.71,25611.49
324.0,26.33,3982.91,0.21,1.47,0.05,270.84,HBEFA3/PC_G_EU4,0.0,1.71,veh2,256998522#0_0,65.85,127.99,!veh2!var#1,14.14,veh_passenger,0.0,20117.57,25611.7
325.0,0.0,0.0,0.0,0.0,0.0,272.44,HBEFA3/PC_G_EU4,0.0,0.0,veh2,:37976922_4_0,62.77,5.06,!veh2!var#1,13.4,veh_passenger,0.0,20104.17,25612.16
326.0,16.74,3388.41,0.15,1.2,0.04,271.61,HBEFA3/PC_G_EU4,0.0,1.46,veh2,256998522#1_0,65.19,4.42,!veh2!var#1,13.7,veh_passenger,0.0,20090.48,25612.67
327.0,0.0,0.0,0.0,0.0,0.0,271.51,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998522#1_0,63.25,17.7,!veh2!var#1,13.29,veh_passenger,0.0,20077.19,25613.02
328.0,43.65,4770.96,0.31,1.85,0.08,271.51,HBEFA3/PC_G_EU4,0.0,2.05,veh2,256998522#1_0,66.39,31.66,!veh2!var#1,13.96,veh_passenger,0.0,20063.24,25613.38
329.0,21.68,3812.79,0.19,1.39,0.05,271.51,HBEFA3/PC_G_EU4,0.0,1.64,veh2,256998522#1_0,65.83,46.0,!veh2!var#1,14.34,veh_passenger,0.0,20048.9,25613.76
330.0,0.0,0.0,0.0,0.0,0.0,271.51,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998522#1_0,62.69,59.5,!veh2!var#1,13.5,veh_passenger,0.0,20035.41,25614.11
331.0,62.42,5811.09,0.42,2.33,0.1,271.51,HBEFA3/PC_G_EU4,0.0,2.5,veh2,256998522#1_0,67.43,73.92,!veh2!var#1,14.41,veh_passenger,0.0,20021.0,25614.49
332.0,0.0,0.0,0.0,0.0,0.0,271.51,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998522#1_0,62.09,87.18,!veh2!var#1,13.27,veh_passenger,0.0,20007.74,25614.84
333.0,44.77,4822.94,0.32,1.87,0.08,271.51,HBEFA3/PC_G_EU4,0.0,2.07,veh2,256998522#1_0,66.43,101.13,!veh2!var#1,13.95,veh_passenger,0.0,19993.8,25615.21
334.0,0.0,0.0,0.0,0.0,0.0,271.51,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998522#1_0,62.84,114.43,!veh2!var#1,13.3,veh_passenger,0.0,19980.5,25615.56
335.0,36.36,4391.33,0.27,1.67,0.07,271.51,HBEFA3/PC_G_EU4,0.0,1.89,veh2,256998522#1_0,66.05,128.3,!veh2!var#1,13.87,veh_passenger,0.0,19966.63,25615.92
336.0,37.95,4637.4,0.28,1.77,0.07,271.51,HBEFA3/PC_G_EU4,0.0,1.99,veh2,256998522#1_0,66.5,142.77,!veh2!var#1,14.47,veh_passenger,0.0,19952.17,25616.3
337.0,0.0,0.0,0.0,0.0,0.0,271.51,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998522#1_0,63.57,156.72,!veh2!var#1,13.95,veh_passenger,0.0,19938.22,25616.67
338.0,21.67,3810.61,0.19,1.39,0.05,271.51,HBEFA3/PC_G_EU4,0.0,1.64,veh2,256998522#1_0,65.82,171.06,!veh2!var#1,14.34,veh_passenger,0.0,19923.89,25617.05
339.0,0.0,0.0,0.0,0.0,0.0,271.51,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998522#1_0,63.08,184.72,!veh2!var#1,13.66,veh_passenger,0.0,19910.24,25617.4
340.0,15.21,3387.03,0.15,1.2,0.04,271.51,HBEFA3/PC_G_EU4,0.0,1.46,veh2,256998522#1_0,65.32,198.67,!veh2!var#1,13.95,veh_passenger,0.0,19896.29,25617.77
341.0,0.0,0.0,0.0,0.0,0.0,271.5,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998522#1_0,63.55,212.24,!veh2!var#1,13.58,veh_passenger,0.0,19882.72,25618.13
342.0,0.0,0.0,0.0,0.0,0.0,271.5,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998522#1_0,63.4,225.5,!veh2!var#1,13.25,veh_passenger,0.0,19869.47,25618.48
343.0,4.87,2709.94,0.08,0.89,0.02,271.5,HBEFA3/PC_G_EU4,0.0,1.16,veh2,256998522#1_0,64.5,238.87,!veh2!var#1,13.37,veh_passenger,0.0,19856.1,25618.83
344.0,67.81,6057.96,0.45,2.45,0.11,271.5,HBEFA3/PC_G_EU4,0.0,2.6,veh2,256998522#1_0,67.62,253.23,!veh2!var#1,14.36,veh_passenger,0.0,19841.75,25619.2
345.0,0.0,0.0,0.0,0.0,0.0,271.5,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998522#1_0,63.02,266.88,!veh2!var#1,13.65,veh_passenger,0.0,19828.1,25619.56
346.0,34.04,4372.34,0.26,1.66,0.06,271.4,HBEFA3/PC_G_EU4,0.0,1.88,veh2,:37976924_1_0,66.18,2.3,!veh2!var#1,14.2,veh_passenger,0.0,19813.91,25619.92
347.0,0.0,2635.02,0.05,0.83,0.02,271.18,HBEFA3/PC_G_EU4,0.0,1.13,veh2,256998522#3_0,64.99,2.18,!veh2!var#1,14.27,veh_passenger,0.0,19799.64,25620.23
348.0,0.0,0.0,0.0,0.0,0.0,271.06,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998522#3_0,63.78,16.07,!veh2!var#1,13.89,veh_passenger,0.0,19785.75,25620.49
349.0,37.74,4632.47,0.28,1.77,0.07,271.06,HBEFA3/PC_G_EU4,0.0,1.99,veh2,256998522#3_0,66.5,30.56,!veh2!var#1,14.49,veh_passenger,0.0,19771.27,25620.76
350.0,0.0,0.0,0.0,0.0,0.0,271.06,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998522#3_0,62.2,43.92,!veh2!var#1,13.36,veh_passenger,0.0,19757.91,25621.0
351.0,45.52,4890.15,0.32,1.9,0.08,272.03,HBEFA3/PC_G_EU4,0.0,2.1,veh2,256998522#3_0,66.53,57.97,!veh2!var#1,14.05,veh_passenger,0.0,19743.86,25621.44
352.0,0.0,0.0,0.0,0.0,0.0,272.03,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998522#3_0,63.58,71.64,!veh2!var#1,13.67,veh_passenger,0.0,19730.21,25621.93
353.0,58.34,5643.41,0.4,2.25,0.1,272.03,HBEFA3/PC_G_EU4,0.0,2.43,veh2,256998522#3_0,67.32,86.16,!veh2!var#1,14.52,veh_passenger,0.0,19715.69,25622.44
354.0,0.0,0.0,0.0,0.0,0.0,271.75,HBEFA3/PC_G_EU4,0.0,0.0,veh2,:37976927_1_0,62.58,5.9,!veh2!var#1,13.56,veh_passenger,0.0,19702.13,25622.89
355.0,60.77,5742.58,0.41,2.3,0.1,271.53,HBEFA3/PC_G_EU4,0.0,2.47,veh2,256998522#4_0,67.38,5.95,!veh2!var#1,14.45,veh_passenger,0.0,19687.68,25623.31
356.0,0.0,0.0,0.0,0.0,0.0,271.53,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998522#4_0,63.42,19.83,!veh2!var#1,13.88,veh_passenger,0.0,19673.81,25623.68
357.0,0.0,0.0,0.0,0.0,0.0,271.53,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998522#4_0,63.39,33.3,!veh2!var#1,13.47,veh_passenger,0.0,19660.34,25624.04
358.0,0.0,0.0,0.0,0.0,0.0,271.53,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998522#4_0,63.55,46.53,!veh2!var#1,13.23,veh_passenger,0.0,19647.12,25624.39
359.0,63.64,5799.98,0.43,2.33,0.1,271.53,HBEFA3/PC_G_EU4,0.0,2.49,veh2,256998522#4_0,67.34,60.69,!veh2!var#1,14.16,veh_passenger,0.0,19632.96,25624.77
360.0,0.0,0.0,0.0,0.0,0.0,271.53,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998522#4_0,64.2,74.66,!veh2!var#1,13.97,veh_passenger,0.0,19619.0,25625.14
361.0,10.53,3232.19,0.12,1.12,0.03,271.53,HBEFA3/PC_G_EU4,0.0,1.39,veh2,256998522#4_0,65.35,88.86,!veh2!var#1,14.2,veh_passenger,0.0,19604.8,25625.52
362.0,0.0,0.0,0.0,0.0,0.0,271.53,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998522#4_0,63.73,102.69,!veh2!var#1,13.83,veh_passenger,0.0,19590.98,25625.88
363.0,0.0,0.0,0.0,0.0,0.0,271.53,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998522#4_0,62.89,115.93,!veh2!var#1,13.24,veh_passenger,0.0,19577.75,25626.24
364.0,77.22,6511.98,0.51,2.66,0.12,271.53,HBEFA3/PC_G_EU4,0.0,2.8,veh2,256998522#4_0,68.02,130.27,!veh2!var#1,14.35,veh_passenger,0.0,19563.41,25626.62
365.0,3.17,2956.02,0.08,0.98,0.03,271.31,HBEFA3/PC_G_EU4,0.0,1.27,veh2,:37976929_1_0,65.33,12.27,!veh2!var#1,14.5,veh_passenger,0.0,19548.91,25626.96
366.0,0.0,0.0,0.0,0.0,0.0,271.03,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998522#7_0,62.2,11.24,!veh2!var#1,13.37,veh_passenger,0.0,19535.54,25627.22
367.0,59.46,5621.05,0.4,2.24,0.1,271.09,HBEFA3/PC_G_EU4,0.0,2.42,veh2,256998522#7_0,67.21,25.48,!veh2!var#1,14.25,veh_passenger,0.0,19521.3,25627.48
368.0,0.0,0.0,0.0,0.0,0.0,271.09,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998522#7_0,62.74,38.94,!veh2!var#1,13.46,veh_passenger,0.0,19507.85,25627.74
369.0,32.45,4232.33,0.25,1.6,0.06,271.09,HBEFA3/PC_G_EU4,0.0,1.82,veh2,256998522#7_0,65.97,52.92,!veh2!var#1,13.98,veh_passenger,0.0,19493.87,25628.01
370.0,0.52,2709.29,0.06,0.87,0.02,271.09,HBEFA3/PC_G_EU4,0.0,1.16,veh2,256998522#7_0,64.92,66.99,!veh2!var#1,14.07,veh_passenger,0.0,19479.81,25628.27
371.0,0.0,0.0,0.0,0.0,0.0,271.09,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998522#7_0,57.53,77.29,!veh2!var#1,10.3,veh_passenger,0.0,19469.5,25628.47
372.0,0.0,0.0,0.0,0.0,0.0,271.09,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998522#7_0,51.88,83.8,!veh2!var#1,6.5,veh_passenger,0.0,19463.0,25628.59
373.0,117.01,6046.04,0.68,2.59,0.12,271.42,HBEFA3/PC_G_EU4,0.0,2.6,veh2,:37976930_5_0,67.56,5.83,!veh2!var#1,8.33,veh_passenger,0.0,19454.68,25628.78
374.0,127.67,7526.78,0.76,3.24,0.15,271.54,HBEFA3/PC_G_EU4,0.0,3.24,veh2,256998522#10_0,69.3,1.63,!veh2!var#1,10.33,veh_passenger,0.0,19444.36,25629.05
375.0,106.1,7124.56,0.65,3.01,0.14,271.74,HBEFA3/PC_G_EU4,0.0,3.06,veh2,256998522#10_0,68.43,13.55,!veh2!var#1,11.92,veh_passenger,0.0,19432.44,25629.41
376.0,185.58,11796.12,1.13,5.15,0.26,271.74,HBEFA3/PC_G_EU4,0.0,5.07,veh2,256998522#10_0,73.35,27.98,!veh2!var#1,14.42,veh_passenger,0.0,19418.03,25629.85
377.0,0.0,0.0,0.0,0.0,0.0,271.75,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998522#10_0,62.85,41.6,!veh2!var#1,13.62,veh_passenger,0.0,19404.41,25630.27
378.0,42.28,4794.33,0.31,1.85,0.08,271.74,HBEFA3/PC_G_EU4,0.0,2.06,veh2,256998522#10_0,66.54,55.87,!veh2!var#1,14.27,veh_passenger,0.0,19390.15,25630.7
379.0,0.0,0.0,0.0,0.0,0.0,271.59,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998522#10_0,62.35,69.18,!veh2!var#1,13.3,veh_passenger,0.0,19376.85,25631.07
380.0,43.24,4753.26,0.31,1.84,0.07,271.59,HBEFA3/PC_G_EU4,0.0,2.04,veh2,256998522#10_0,66.38,83.14,!veh2!var#1,13.97,veh_passenger,0.0,19362.89,25631.46
381.0,0.0,0.0,0.0,0.0,0.0,270.84,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998522#10_0,62.86,96.47,!veh2!var#1,13.32,veh_passenger,0.0,19349.57,25631.76
382.0,58.92,5580.28,0.4,2.23,0.1,270.83,HBEFA3/PC_G_EU4,0.0,2.4,veh2,256998522#10_0,67.16,110.66,!veh2!var#1,14.19,veh_passenger,0.0,19335.37,25631.97
383.0,11.87,3367.13,0.13,1.18,0.04,269.39,HBEFA3/PC_G_EU4,0.0,1.45,veh2,256998522#10_0,65.58,125.11,!veh2!var#1,14.45,veh_passenger,0.0,19320.92,25632.05
384.0,0.0,0.0,0.0,0.0,0.0,268.99,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998522#10_0,62.26,138.49,!veh2!var#1,13.37,veh_passenger,0.0,19307.55,25631.82
385.0,76.74,6522.3,0.51,2.66,0.12,260.58,HBEFA3/PC_G_EU4,0.0,2.8,veh2,:37976938_1_0,68.06,3.93,!veh2!var#1,14.47,veh_passenger,0.0,19293.24,25629.75
386.0,0.0,0.0,0.0,0.0,0.0,249.99,HBEFA3/PC_G_EU4,0.0,0.0,veh2,737329027#2_0,63.19,4.35,!veh2!var#1,13.8,veh_passenger,0.0,19280.09,25625.65
